Name,Type,Asset,ID,Lots,Open,Close,Entry,Exit,Profit,Roll,ExitType
CY,Short,EUR/USD,903053,4,2015-10-22 00:01,2015-10-23 16:00,1.1345,1.1015,114.50,0.00,Sold
HP,Short,USD/CAD,902149,6,2015-10-20 12:01,2015-10-27 16:05,1.2991,1.3252,-109.97,0.00,Stop
CY,Long,EUR/USD,904064,5,2015-10-23 16:01,2015-10-28 08:00,1.1017,1.1050,13.84,0.00,Sold
BB,Short,XAG/USD,905671,5,2015-10-28 08:02,2015-10-28 13:44,15.9402,16.2661,-70.96,0.00,Stop
HU,Long,USD/CAD,898730,4,2015-10-12 20:01,2015-10-28 20:00,1.3008,1.3191,50.89,0.00,Sold
BB,Short,XAG/USD,896926,5,2015-10-07 20:01,2015-10-29 16:00,15.9944,15.6087,83.97,0.00,Sold
BB,Short,XAG/USD,899732,5,2015-10-14 12:01,2015-10-29 16:00,15.8886,15.6087,60.95,0.00,Sold
VO,Short,GBP/USD,903662,3,2015-10-23 00:02,2015-11-02 00:00,1.5384,1.5440,-14.95,0.00,Sold
VO,Short,GBP/USD,904266,3,2015-10-26 00:01,2015-11-02 00:00,1.5313,1.5440,-33.38,0.00,Sold
HU,Long,GER30,900337,4,2015-10-15 12:01,2015-11-02 07:01,10076,10743,266.88,0.00,Stop
CT,Short,USD/CAD,902048,5,2015-10-20 08:01,2015-11-02 12:00,1.2997,1.3098,-35.85,0.00,Sold
HU,Short,USD/JPY,898629,4,2015-10-12 16:01,2015-11-02 20:00,119.96,120.77,-24.28,0.00,Sold
CY,Short,USD/CAD,904667,7,2015-10-26 16:01,2015-11-03 00:00,1.3133,1.3095,18.40,0.00,Sold
CY,Short,USD/CAD,905873,7,2015-10-28 16:01,2015-11-03 00:00,1.3145,1.3095,24.11,0.00,Sold
VO,Short,AUD/USD,905669,5,2015-10-28 08:01,2015-11-03 03:30,0.7126,0.7195,-31.15,-1.02,Stop
HU,Short,USD/CAD,905975,4,2015-10-28 20:01,2015-11-04 20:00,1.3192,1.3163,7.72,0.00,Sold
HU,Long,UK100,884069,4,2015-09-08 08:01,2015-11-05 12:00,6165,6371,108.27,0.00,Sold
CT,Short,GBP/USD,895521,3,2015-10-05 12:01,2015-11-06 16:00,1.5179,1.5078,26.45,0.00,Sold
CT,Short,GBP/USD,896824,3,2015-10-07 16:01,2015-11-06 16:00,1.5315,1.5078,61.89,0.00,Sold
CY,Long,USD/CAD,907883,7,2015-11-03 00:01,2015-11-09 20:00,1.3094,1.3279,90.13,0.00,Sold
CY,Long,USD/CAD,908985,7,2015-11-04 20:01,2015-11-09 20:00,1.3163,1.3279,56.68,0.00,Sold
LP,Short,GBP/USD,909489,3,2015-11-05 16:01,2015-11-11 16:28,1.5251,1.5214,9.42,0.00,Stop
CY,Short,USD/CAD,910792,7,2015-11-09 20:01,2015-11-12 20:00,1.3281,1.3286,-3.22,0.00,Sold
BB,Short,NAS100,904065,14,2015-10-23 16:01,2015-11-13 00:00,4599,4589,12.80,0.00,Sold
HP,Long,SPX500,907681,4,2015-11-02 16:01,2015-11-13 15:07,2092,2033,-205.92,0.00,Stop
HU,Long,NAS100,891813,15,2015-09-25 08:01,2015-11-13 19:52,4287,4510,292.28,0.00,Stop
HP,Long,SPX500,911093,4,2015-11-10 08:01,2015-11-13 19:53,2082,2024,-201.05,0.00,Stop
HP,Long,SPX500,912998,4,2015-11-13 12:01,2015-11-17 16:00,2042,2062,71.66,0.00,Sold
BB,Long,UK100,912495,6,2015-11-12 16:01,2015-11-17 16:00,6201,6257,44.57,0.00,Sold
LP,Long,GBP/USD,914401,4,2015-11-18 00:01,2015-11-18 04:00,1.5218,1.5198,-7.10,0.00,Sold
LP,Short,GBP/USD,914502,3,2015-11-18 04:01,2015-11-18 16:00,1.5199,1.5211,-3.27,0.00,Sold
BB,Long,SPX500,912697,3,2015-11-13 00:01,2015-11-19 00:00,2048,2085,96.25,0.00,Sold
CT,Long,AUD/USD,901346,4,2015-10-19 04:01,2015-11-20 08:00,0.7273,0.7194,-25.48,2.30,Sold
CT,Long,AUD/USD,905772,4,2015-10-28 12:01,2015-11-20 08:00,0.7129,0.7194,23.92,1.54,Sold
LP,Long,GBP/USD,914805,4,2015-11-18 16:01,2015-11-20 16:28,1.5209,1.5198,-4.27,0.00,Stop
CY,Long,AUD/USD,903558,6,2015-10-22 20:02,2015-11-23 08:00,0.7215,0.7175,-18.31,3.02,Sold
CY,Long,AUD/USD,906578,6,2015-10-29 20:01,2015-11-23 08:00,0.7070,0.7175,56.71,2.30,Sold
HU,Short,XAG/USD,906277,5,2015-10-29 08:01,2015-11-24 12:00,15.8661,14.2044,361.80,0.00,Sold
CY,Short,GER30,914704,4,2015-11-18 12:01,2015-11-25 12:00,10932,11103,-68.53,0.00,Sold
HU,Short,GER30,912394,4,2015-11-12 12:01,2015-11-25 12:00,10855,11103,-99.25,0.00,Sold
BB,Short,XAG/USD,917611,5,2015-11-25 08:01,2015-11-25 16:00,14.2033,14.1718,6.87,0.00,Sold
BB,Short,AUD/USD,915607,5,2015-11-20 00:01,2015-11-27 12:00,0.7193,0.7198,-4.07,-1.27,Sold
BB,Short,XAG/USD,918514,5,2015-11-26 23:00,2015-11-27 12:00,14.2649,14.1413,26.92,0.00,Sold
HU,Short,GBP/USD,916009,3,2015-11-20 16:01,2015-12-01 04:00,1.5219,1.5083,35.25,0.00,Sold
HU,Long,USD/CAD,908986,4,2015-11-04 20:01,2015-12-01 04:00,1.3163,1.3344,50.58,0.00,Sold
HU,Short,XAG/USD,918815,5,2015-11-27 08:01,2015-12-01 04:00,14.1208,14.2171,-20.98,0.00,Sold
HU,Short,EUR/USD,908184,4,2015-11-03 12:01,2015-12-01 12:00,1.0971,1.0599,129.56,0.00,Sold
VO,Long,USD/CHF,903557,1,2015-10-22 20:01,2015-12-03 00:00,0.9731,1.0186,42.95,0.00,Sold
VO,Long,USD/CHF,903661,1,2015-10-23 00:01,2015-12-03 00:00,0.9737,1.0186,42.29,0.00,Sold
VO,Short,EUR/USD,903556,8,2015-10-22 20:01,2015-12-03 13:35,1.1109,1.0818,202.74,0.00,Stop
VO,Short,EUR/USD,903660,8,2015-10-23 00:01,2015-12-03 13:35,1.1083,1.0805,193.68,0.00,Stop
HU,Long,GER30,917713,4,2015-11-25 12:01,2015-12-03 13:44,11100,10788,-124.77,0.00,Stop
VO,Short,GBP/USD,909590,3,2015-11-05 20:01,2015-12-03 20:00,1.5212,1.5156,14.25,0.00,Sold
VO,Short,GBP/USD,909691,3,2015-11-06 00:01,2015-12-03 20:00,1.5211,1.5156,14.19,0.00,Sold
HU,Long,USD/JPY,907782,4,2015-11-02 20:01,2015-12-03 20:00,120.76,122.30,45.42,0.00,Sold
VO,Long,USD/JPY,900741,4,2015-10-16 04:01,2015-12-04 00:00,119.09,122.65,105.32,0.00,Sold
VO,Long,USD/JPY,900842,4,2015-10-16 08:01,2015-12-04 00:00,119.13,122.65,104.04,0.00,Sold
HU,Short,USD/JPY,921520,4,2015-12-03 20:02,2015-12-04 16:00,122.33,123.12,-23.55,0.00,Sold
BB,Long,SPX500,921623,3,2015-12-04 00:02,2015-12-07 04:00,2055,2088,85.29,0.00,Sold
A2,Long,XAU/USD,914503,3,2015-11-18 04:01,2015-12-07 08:00,1067,1084,44.52,0.00,Sold
LP,Long,GBP/USD,921622,4,2015-12-04 00:01,2015-12-07 08:18,1.5135,1.5069,-23.28,0.00,Stop
HP,Short,EUR/USD,905168,6,2015-10-27 12:01,2015-12-07 20:00,1.1061,1.0846,112.00,0.00,Sold
HP,Short,EUR/USD,905974,6,2015-10-28 20:01,2015-12-07 20:00,1.0920,1.0846,38.24,0.00,Sold
HP,Short,EUR/USD,907279,6,2015-11-02 00:01,2015-12-07 20:00,1.1023,1.0846,92.09,0.00,Sold
HU,Long,USD/JPY,922027,4,2015-12-04 16:01,2015-12-08 08:00,123.11,123.10,-0.59,0.00,Sold
CY,Short,EUR/USD,905670,4,2015-10-28 08:01,2015-12-08 16:00,1.1050,1.0872,61.99,0.00,Sold
CY,Short,EUR/USD,906076,4,2015-10-29 00:01,2015-12-08 16:00,1.0926,1.0872,18.49,0.00,Sold
BB,Short,XAG/USD,922028,5,2015-12-04 16:02,2015-12-08 20:00,14.5218,14.1756,75.39,0.00,Sold
CY,Long,USD/CAD,912596,7,2015-11-12 20:01,2015-12-09 08:00,1.3286,1.3576,141.78,0.00,Sold
CY,Long,USD/CAD,915006,7,2015-11-19 00:01,2015-12-09 08:00,1.3298,1.3576,135.58,0.00,Sold
HU,Short,GBP/USD,922530,3,2015-12-07 12:01,2015-12-09 12:00,1.5064,1.5073,-2.58,0.00,Sold
CY,Short,AUD/USD,916410,5,2015-11-23 08:01,2015-12-09 12:00,0.7176,0.7206,-16.31,-3.06,Sold
ES,Short,EUR/USD,924540,5,2015-12-10 20:01,2015-12-11 12:00,1.0937,1.0973,-16.13,0.00,Sold
HU,Short,USD/CAD,919917,4,2015-12-01 04:01,2015-12-11 14:47,1.3346,1.3684,-94.94,0.00,Stop
CY,Short,USD/CAD,923637,7,2015-12-09 08:01,2015-12-11 17:29,1.3574,1.3720,-71.76,0.00,Stop
ES,Short,EUR/USD,925445,5,2015-12-14 08:01,2015-12-14 15:09,1.0958,1.1007,-21.54,0.00,Stop
CY,Long,GER30,917712,4,2015-11-25 12:01,2015-12-14 16:09,11100,10200,-360.27,0.00,Stop
HP,Long,US30,921825,4,2015-12-04 08:01,2015-12-14 16:12,17559,17160,-139.07,0.00,Stop
HP,Long,SPX500,921824,4,2015-12-04 08:01,2015-12-14 16:18,2061,1996,-223.49,0.00,Stop
VO,Short,AUD/USD,925343,5,2015-12-14 04:01,2015-12-15 02:36,0.7196,0.7274,-34.88,-0.25,Stop
LP,Short,XAU/USD,924842,3,2015-12-11 08:01,2015-12-16 16:00,1071,1075,-12.37,0.00,Sold
A2,Short,UK100,900943,5,2015-10-16 12:01,2015-12-16 19:03,6364,6115,164.14,0.00,Stop
BB,Long,UK100,923235,6,2015-12-08 16:01,2015-12-17 00:00,6166,6136,-23.65,0.00,Sold
BB,Short,XAG/USD,927057,5,2015-12-17 00:01,2015-12-17 20:00,14.1209,13.7517,80.39,0.00,Sold
HU,Long,NAS100,913899,15,2015-11-17 00:01,2015-12-18 00:00,4561,4575,18.12,0.00,Sold
VO,Long,USD/JPY,926454,4,2015-12-16 00:01,2015-12-18 06:56,121.68,121.78,2.45,0.00,Stop
A2,Short,XAU/USD,922429,3,2015-12-07 08:01,2015-12-18 12:00,1084,1057,69.88,0.00,Sold
LP,Short,XAU/USD,927359,3,2015-12-17 12:01,2015-12-21 00:00,1067,1066,3.80,0.00,Sold
A2,Short,USD/JPY,859525,5,2015-07-13 12:01,2015-12-22 00:00,123.36,121.21,79.48,0.00,Sold
A2,Short,USD/JPY,879551,5,2015-08-27 20:01,2015-12-22 00:00,121.04,121.21,-6.71,0.00,Sold
HU,Short,NAS100,927660,13,2015-12-18 00:01,2015-12-22 04:00,4576,4574,2.44,0.00,Sold
HU,Short,GBP/USD,925646,3,2015-12-14 16:01,2015-12-23 16:00,1.5118,1.4869,65.04,0.00,Sold
CT,Short,USD/CAD,927861,5,2015-12-18 08:01,2015-12-24 08:00,1.3916,1.3845,24.29,0.00,Sold
BB,Short,XAG/USD,928265,5,2015-12-21 00:01,2015-12-28 00:33,14.0593,14.4296,-80.63,0.00,Stop
HU,Long,NAS100,928967,15,2015-12-22 04:01,2015-12-28 16:00,4576,4580,5.68,0.00,Sold
A2,Long,USD/CHF,921519,1,2015-12-03 20:01,2015-12-30 04:00,0.9899,0.9921,2.07,0.00,Sold
HP,Long,US30,881360,4,2015-09-01 20:01,2016-01-04 14:43,16074,17022,330.36,0.00,Stop
VO,Long,USD/JPY,933782,4,2016-01-05 04:01,2016-01-06 01:21,119.52,118.56,-28.71,0.00,Stop
HU,Long,GER30,929668,4,2015-12-23 08:01,2016-01-06 08:27,10610,10168,-176.62,0.00,Stop
CT,Long,AUD/USD,923336,4,2015-12-08 20:01,2016-01-07 01:33,0.7203,0.7035,-56.82,2.02,Stop
A2,Long,USD/JPY,928866,4,2015-12-22 00:01,2016-01-07 01:42,121.22,117.79,-101.91,0.00,Stop
HU,Short,EUR/USD,926250,4,2015-12-15 16:01,2016-01-07 04:00,1.0918,1.0819,34.18,0.00,Sold
CT,Long,USD/CAD,930269,4,2015-12-24 08:01,2016-01-07 04:00,1.3848,1.4101,70.52,0.00,Sold
CT,Long,USD/CAD,932074,4,2015-12-30 08:01,2016-01-07 04:00,1.3854,1.4101,68.81,0.00,Sold
HP,Long,US30,933680,4,2016-01-05 00:01,2016-01-07 05:47,17206,16715,-170.85,0.00,Stop
CT,Long,NAS100,933579,13,2016-01-04 20:02,2016-01-07 07:40,4459,4371,-100.21,0.00,Stop
CT,Long,AUD/USD,925444,4,2015-12-14 08:01,2016-01-07 08:55,0.7212,0.7017,-66.36,1.73,Stop
BB,Short,XAG/USD,934687,5,2016-01-06 16:01,2016-01-07 17:09,13.9373,14.2385,-65.57,0.00,Stop
VO,Long,USD/CHF,926352,1,2015-12-15 20:01,2016-01-08 00:00,0.9904,0.9939,3.25,0.00,Sold
VO,Long,USD/CHF,927258,1,2015-12-17 08:01,2016-01-08 00:00,0.9955,0.9939,-1.58,0.00,Sold
CY,Long,USD/CAD,926956,7,2015-12-16 20:01,2016-01-08 00:00,1.3772,1.4104,162.25,0.00,Sold
CY,Long,USD/CAD,931070,7,2015-12-28 16:01,2016-01-08 00:00,1.3891,1.4104,104.08,0.00,Sold
ES,Short,EUR/USD,935591,5,2016-01-08 04:01,2016-01-08 08:00,1.0881,1.0886,-2.80,0.00,Sold
CY,Long,EUR/USD,923234,5,2015-12-08 16:01,2016-01-08 12:00,1.0870,1.0871,0.36,0.00,Sold
CY,Long,EUR/USD,925749,5,2015-12-14 20:01,2016-01-08 12:00,1.0997,1.0871,-55.23,0.00,Sold
HP,Long,SPX500,928064,4,2015-12-18 16:01,2016-01-08 20:54,2024,1921,-357.26,0.00,Stop
A2,Long,USD/JPY,933681,4,2016-01-05 00:01,2016-01-10 22:09,119.50,117.04,-73.18,0.00,Stop
HP,Short,UK100,879953,5,2015-08-28 12:01,2016-01-11 12:00,6158,5922,155.18,0.00,Sold
HP,Short,UK100,881055,5,2015-09-01 08:01,2016-01-11 12:00,6103,5922,119.08,0.00,Sold
HP,Short,UK100,885883,5,2015-09-11 08:01,2016-01-11 12:00,6158,5922,155.57,0.00,Sold
CY,Short,USD/CAD,935490,7,2016-01-08 00:01,2016-01-12 16:19,1.4107,1.4281,-86.16,0.00,Stop
BB,Long,GER30,933375,4,2016-01-04 12:01,2016-01-13 00:00,10278,10049,-91.40,0.00,Sold
CY,Short,EUR/USD,935793,4,2016-01-08 12:01,2016-01-13 16:00,1.0870,1.0846,8.38,0.00,Sold
HU,Short,XAG/USD,922832,5,2015-12-08 00:01,2016-01-13 16:00,14.2333,14.1695,13.88,0.00,Sold
BB,Long,NAS100,933578,14,2016-01-04 20:01,2016-01-13 19:35,4460,4186,-334.12,0.00,Stop
CY,Long,SPX500,933884,4,2016-01-05 08:01,2016-01-14 00:00,2021,1890,-457.11,0.00,Sold
CY,Long,SPX500,935692,4,2016-01-08 08:01,2016-01-14 00:00,1963,1890,-253.76,0.00,Sold
HP,Short,US30,937295,4,2016-01-13 00:01,2016-01-14 12:00,16474,16157,110.64,0.00,Sold
HP,Short,US30,937699,4,2016-01-13 16:01,2016-01-14 12:00,16497,16157,118.72,0.00,Sold
HU,Short,USD/JPY,923033,4,2015-12-08 08:01,2016-01-14 20:00,123.09,118.15,145.99,0.00,Sold
BB,Short,XAG/USD,937800,5,2016-01-14 00:01,2016-01-14 20:00,14.1243,13.8623,57.03,0.00,Sold
HU,Short,NAS100,931072,13,2015-12-28 16:02,2016-01-15 00:00,4581,4271,351.69,0.00,Sold
CT,Short,USD/CAD,934988,5,2016-01-07 04:01,2016-01-15 06:30,1.4101,1.4462,-126.76,0.00,Stop
CY,Long,AUD/USD,923738,6,2015-12-09 12:01,2016-01-15 08:56,0.7206,0.6903,-155.06,3.74,Stop
CY,Long,AUD/USD,925648,6,2015-12-14 16:02,2016-01-15 08:59,0.7237,0.6885,-181.11,3.31,Stop
LP,Short,XAU/USD,938303,3,2016-01-14 20:01,2016-01-15 13:38,1076,1094,-46.99,0.00,Stop
BB,Long,NAS100,934585,14,2016-01-06 12:01,2016-01-15 17:19,4414,4109,-371.78,0.00,Stop
CY,Long,GER30,933883,4,2016-01-05 08:01,2016-01-15 17:23,10368,9440,-371.46,0.00,Stop
CY,Short,USD/CAD,938405,7,2016-01-15 00:01,2016-01-15 19:20,1.4347,1.4548,-99.14,0.00,Stop
A2,Short,UK100,914200,5,2015-11-17 16:01,2016-01-18 12:00,6257,5809,295.79,0.00,Sold
HP,Long,US30,938101,4,2016-01-14 12:01,2016-01-19 20:00,16154,15937,-75.53,0.00,Sold
BB,Long,SPX500,933476,3,2016-01-04 16:01,2016-01-20 03:46,1994,1854,-366.03,0.00,Stop
HU,Long,USD/JPY,938302,4,2016-01-14 20:01,2016-01-20 04:00,118.14,117.00,-34.25,0.00,Sold
HP,Short,US30,940111,4,2016-01-19 20:01,2016-01-20 20:00,15934,15668,92.90,0.00,Sold
HU,Long,USD/CAD,931071,4,2015-12-28 16:01,2016-01-21 00:00,1.3891,1.4471,161.97,0.00,Sold
HU,Short,USD/JPY,940312,4,2016-01-20 04:01,2016-01-21 04:00,117.01,117.13,-3.86,0.00,Sold
HU,Short,UK100,909388,4,2015-11-05 12:01,2016-01-22 15:11,6372,5918,239.23,0.00,Stop
BB,Short,XAG/USD,939909,5,2016-01-19 12:01,2016-01-22 15:30,14.0064,14.3294,-70.33,0.00,Stop
BB,Long,SPX500,935189,3,2016-01-07 12:01,2016-01-22 16:00,1949,1897,-136.94,0.00,Sold
CY,Short,USD/CAD,940817,7,2016-01-21 00:01,2016-01-25 08:00,1.4467,1.4186,137.08,0.00,Sold
HU,Short,EUR/USD,936694,4,2016-01-12 00:01,2016-01-26 00:00,1.0858,1.0853,1.57,0.00,Sold
HU,Short,USD/CAD,940818,4,2016-01-21 00:01,2016-01-26 00:00,1.4467,1.4300,46.57,0.00,Sold
HU,Long,NAS100,938404,15,2016-01-15 00:01,2016-01-26 00:00,4270,4187,-108.97,0.00,Sold
HU,Short,XAG/USD,941221,5,2016-01-21 16:01,2016-01-26 07:32,13.8958,14.4701,-125.04,0.00,Stop
BB,Short,XAG/USD,941724,5,2016-01-22 12:01,2016-01-26 07:32,14.1384,14.4580,-69.59,0.00,Stop
HP,Short,US30,941623,4,2016-01-22 08:01,2016-01-26 12:00,16050,15922,44.34,0.00,Sold
VO,Short,AUD/USD,933577,5,2016-01-04 20:01,2016-01-28 09:47,0.7183,0.7086,37.30,-4.34,Stop
VO,Short,GBP/USD,926351,3,2015-12-15 20:01,2016-01-28 20:00,1.5044,1.4365,177.22,0.00,Sold
VO,Short,GBP/USD,926453,3,2015-12-16 00:01,2016-01-28 20:00,1.5045,1.4365,177.46,0.00,Sold
CY,Short,GBP/USD,900439,4,2015-10-15 16:01,2016-02-01 16:00,1.5476,1.4367,386.05,0.00,Sold
CY,Short,GBP/USD,907580,4,2015-11-02 12:01,2016-02-01 16:00,1.5467,1.4367,382.99,0.00,Sold
CY,Long,USD/CAD,942227,7,2016-01-25 08:01,2016-02-01 19:18,1.4188,1.3932,-125.80,0.00,Stop
LP,Long,USD/CAD,909087,5,2015-11-05 00:01,2016-02-01 19:22,1.3158,1.3923,267.43,0.00,Stop
VO,Long,USD/CAD,902952,6,2015-10-21 20:01,2016-02-01 19:24,1.3139,1.3914,324.90,0.00,Stop
VO,Long,USD/JPY,944738,4,2016-01-29 12:01,2016-02-02 20:09,120.96,119.88,-32.42,0.00,Stop
VO,Long,USD/JPY,944637,4,2016-01-29 08:01,2016-02-03 01:16,120.67,119.58,-32.70,0.00,Stop
HU,Short,XAG/USD,946144,5,2016-02-02 20:01,2016-02-03 12:00,14.2767,14.4252,-32.33,0.00,Sold
LP,Long,USD/CAD,945842,5,2016-02-02 08:01,2016-02-03 13:25,1.4015,1.3897,-41.59,0.00,Stop
CY,Long,USD/CAD,943735,7,2016-01-27 20:01,2016-02-03 14:08,1.4123,1.3858,-130.47,0.00,Stop
CY,Short,USD/CAD,946748,7,2016-02-03 20:01,2016-02-05 08:00,1.3790,1.3738,25.29,0.00,Sold
A2,Long,XAU/USD,927963,3,2015-12-18 12:01,2016-02-05 08:00,1057,1154,253.75,0.00,Sold
BB,Short,XAG/USD,946749,5,2016-02-03 20:01,2016-02-05 13:15,14.6148,14.9456,-72.01,0.00,Stop
BB,Short,AUD/USD,946951,5,2016-02-04 04:01,2016-02-08 00:00,0.7184,0.7085,42.60,-0.25,Sold
A2,Short,XAU/USD,947655,3,2016-02-05 08:01,2016-02-08 10:56,1154,1176,-57.10,0.00,Stop
CT,Long,USD/CAD,943433,4,2016-01-27 08:01,2016-02-09 00:00,1.4128,1.3930,-55.80,0.00,Sold
CY,Long,USD/CAD,947654,7,2016-02-05 08:01,2016-02-09 20:00,1.3742,1.3892,72.80,0.00,Sold
HU,Short,GBP/USD,931173,3,2015-12-28 20:01,2016-02-10 08:00,1.4884,1.4463,110.04,0.00,Sold
HU,Short,NAS100,942630,13,2016-01-26 00:01,2016-02-10 15:32,4187,4039,167.61,0.00,Stop
A2,Long,USD/JPY,946647,4,2016-02-03 16:01,2016-02-10 20:29,117.98,113.43,-135.22,0.00,Stop
HP,Long,SPX500,946546,4,2016-02-03 12:01,2016-02-11 00:00,1910,1843,-232.28,0.00,Sold
HU,Short,EUR/USD,944839,4,2016-01-29 16:01,2016-02-11 08:40,1.0818,1.1350,-185.48,0.00,Stop
BB,Short,XAG/USD,949868,5,2016-02-11 00:01,2016-02-11 10:22,15.2713,15.6223,-76.43,0.00,Stop
HP,Long,US30,946445,4,2016-02-03 08:01,2016-02-11 16:34,16202,15515,-239.60,0.00,Stop
HU,Long,USD/CAD,942631,4,2016-01-26 00:01,2016-02-12 08:00,1.4299,1.3926,-104.50,0.00,Sold
A2,Long,USD/CHF,947553,1,2016-02-05 04:01,2016-02-15 00:00,0.9938,0.9783,-14.77,0.00,Sold
BB,Long,SPX500,948458,3,2016-02-08 16:01,2016-02-15 04:00,1843,1880,97.44,0.00,Sold
HP,Short,UK100,945340,5,2016-02-01 12:01,2016-02-15 07:01,6041,5769,179.23,0.00,Stop
BB,Long,UK100,948459,6,2016-02-08 16:01,2016-02-15 08:00,5694,5810,91.85,0.00,Sold
BB,Long,UK100,950269,6,2016-02-11 16:01,2016-02-15 08:00,5568,5810,191.47,0.00,Sold
A2,Long,UK100,939307,5,2016-01-18 12:01,2016-02-15 16:00,5807,5839,20.94,0.00,Sold
A2,Long,UK100,941120,5,2016-01-21 12:01,2016-02-15 16:00,5699,5839,92.25,0.00,Sold
CY,Long,XAU/USD,879147,3,2015-08-27 04:01,2016-02-16 02:40,1128,1195,176.63,0.00,Stop
CY,Long,SPX500,946850,4,2016-02-04 00:01,2016-02-16 04:00,1915,1896,-68.17,0.00,Sold
CY,Long,SPX500,948966,4,2016-02-09 12:01,2016-02-16 04:00,1851,1896,155.70,0.00,Sold
HU,Short,USD/CAD,950673,4,2016-02-12 08:01,2016-02-16 20:00,1.3927,1.3880,12.64,0.00,Sold
HU,Short,XAG/USD,951175,5,2016-02-15 04:01,2016-02-17 20:00,15.3609,15.3276,7.26,0.00,Sold
HP,Long,US30,942932,4,2016-01-26 12:01,2016-02-18 08:00,15930,16489,194.72,0.00,Sold
HP,Long,US30,948764,4,2016-02-09 04:01,2016-02-18 08:00,15941,16489,190.77,0.00,Sold
HP,Short,US30,953082,4,2016-02-18 08:01,2016-02-19 12:00,16470,16352,41.17,0.00,Sold
VO,Short,GBP/USD,948560,3,2016-02-08 20:01,2016-02-22 00:00,1.4441,1.4263,46.19,0.00,Sold
CY,Long,XAU/USD,937497,3,2016-01-13 08:01,2016-02-22 00:00,1083,1225,372.53,0.00,Sold
CY,Long,XAU/USD,951878,3,2016-02-16 08:01,2016-02-22 00:00,1196,1225,76.59,0.00,Sold
CY,Short,AUD/USD,942125,5,2016-01-25 04:01,2016-02-22 04:00,0.7015,0.7167,-71.22,-5.10,Sold
ES,Short,EUR/USD,954187,5,2016-02-22 04:01,2016-02-22 13:22,1.1110,1.1035,32.58,0.00,Exit
HP,Long,US30,953784,4,2016-02-19 12:01,2016-02-23 00:00,16351,16550,69.32,0.00,Sold
CY,Long,AUD/USD,954186,6,2016-02-22 04:01,2016-02-24 00:00,0.7166,0.7194,14.53,0.14,Sold
HP,Short,US30,954690,4,2016-02-23 00:01,2016-02-24 12:00,16553,16282,94.67,0.00,Sold
A2,Short,GBP/USD,900235,3,2015-10-15 08:01,2016-02-24 16:00,1.5463,1.3934,399.47,0.00,Sold
A2,Short,GBP/USD,915808,3,2015-11-20 08:01,2016-02-24 16:00,1.5275,1.3934,350.37,0.00,Sold
BB,Short,AUD/USD,954689,5,2016-02-23 00:01,2016-02-25 12:00,0.7234,0.7193,16.72,-0.51,Sold
HP,Long,US30,955592,4,2016-02-24 12:01,2016-02-25 16:00,16284,16485,70.06,0.00,Sold
ES,Short,EUR/USD,956798,5,2016-02-26 12:01,2016-02-26 14:29,1.1024,1.0970,23.33,0.00,Exit
CT,Short,AUD/USD,941622,5,2016-01-22 08:01,2016-02-29 16:00,0.7016,0.7140,-60.80,-6.63,Sold
CT,Short,AUD/USD,943634,5,2016-01-27 16:01,2016-02-29 16:00,0.7044,0.7140,-47.53,-5.61,Sold
HP,Short,US30,956297,4,2016-02-25 16:01,2016-02-29 16:00,16479,16648,-58.90,0.00,Sold
HP,Short,US30,956799,4,2016-02-26 12:01,2016-02-29 16:00,16777,16648,45.01,0.00,Sold
CY,Short,XAU/USD,954085,3,2016-02-22 00:01,2016-02-29 16:00,1225,1232,-17.92,0.00,Sold
CY,Short,XAU/USD,955996,3,2016-02-25 04:01,2016-02-29 16:00,1234,1232,3.74,0.00,Sold
CY,Short,AUD/USD,955291,5,2016-02-24 00:01,2016-03-01 12:00,0.7196,0.7146,20.36,-1.02,Sold
HU,Short,GER30,957300,4,2016-02-29 12:01,2016-03-01 17:04,9418,9758,-135.97,0.00,Stop
CY,Long,XAU/USD,957402,3,2016-02-29 16:01,2016-03-02 00:00,1232,1232,-0.15,0.00,Sold
HP,Long,US30,957401,4,2016-02-29 16:01,2016-03-02 12:00,16653,16829,61.33,0.00,Sold
HP,Long,US30,957904,4,2016-03-01 12:01,2016-03-02 12:00,16628,16829,70.00,0.00,Sold
CY,Long,SPX500,955995,4,2016-02-25 04:01,2016-03-03 00:00,1930,1982,178.12,0.00,Sold
A2,Long,GBP/USD,955693,3,2016-02-24 16:01,2016-03-03 08:00,1.3935,1.4101,43.20,0.00,Sold
VO,Short,GBP/USD,954488,3,2016-02-22 16:01,2016-03-04 00:00,1.4135,1.4172,-9.81,0.00,Sold
CY,Long,AUD/USD,957903,6,2016-03-01 12:01,2016-03-07 12:00,0.7146,0.7415,140.43,0.43,Sold
HU,Long,UK100,950874,4,2016-02-12 16:01,2016-03-07 16:00,5668,6167,263.29,0.00,Sold
LP,Short,XAU/USD,962118,3,2016-03-10 12:01,2016-03-10 15:01,1250,1266,-43.56,0.00,Stop
CY,Short,XAU/USD,958205,3,2016-03-02 00:01,2016-03-10 16:00,1232,1268,-93.00,0.00,Sold
CY,Short,XAU/USD,960010,3,2016-03-07 00:01,2016-03-10 16:00,1264,1268,-10.12,0.00,Sold
HU,Long,GER30,961515,4,2016-03-09 12:01,2016-03-10 16:26,9829,9497,-132.52,0.00,Stop
